EmployeeID,FullName,Age,Gender,Department,Designation,EducationQualification,MonthlySalary,DateOfJoining,YearsWithCompany,YearsInRole,AppraisalRating,TrainingHours,DoesOvertime,JobSatisfaction,WorkLifeBalance,MaritalStatus,PreviousCompanies,DistanceFromHome,LeavesTaken,City,LeftCompany
EMP20233703,Mehul Kurian,38,Female,HR,Software Engineer,BA,82471,2020-06-24,5,3,2,23,No,3,3,Single,5,28.2,29,Chennai,No
EMP20233704,Ryan Ganesh,24,Male,HR,Software Engineer,BA,35607,2016-01-17,9,6,1,30,No,4,2,Married,0,15.1,26,Chennai,Yes
EMP20233705,Umang Sachdeva,22,Male,IT,Sales Associate,B.Tech,82326,2022-02-21,3,1,3,60,No,5,1,Married,1,16.6,13,Pune,No
EMP20233706,Vardaniya Sehgal,58,Male,HR,Accounts Officer,M.Com,111659,2018-01-26,7,7,1,28,No,5,4,Single,0,17.3,10,Mumbai,No
EMP20233707,Zoya Balay,57,Male,IT,HR Executive,BA,84735,2015-10-23,10,9,3,59,Yes,3,1,Divorced,2,19.2,26,Kolkata,Yes
EMP20233708,Shray Bir,56,Other,Admin,Software Engineer,BA,26351,2017-07-20,8,6,1,60,Yes,4,1,Married,3,14.5,20,Kolkata,No
EMP20233709,Nirvaan Jani,59,Other,HR,HR Executive,B.Tech,108448,2020-02-22,5,4,2,9,Yes,3,1,Single,3,17.8,24,Chennai,Yes
EMP20233710,Samiha Ben,29,Other,Sales,Sales Associate,B.Tech,78948,2022-03-04,3,2,2,41,No,1,3,Divorced,3,29.3,22,Mumbai,Yes
EMP20233711,Krish Bhardwaj,35,Male,Sales,Office Assistant,BA,35608,2019-11-05,6,0,2,3,Yes,5,4,Divorced,4,28.2,23,Bengaluru,No
EMP20233712,Rania Bhakta,59,Female,Sales,Office Assistant,Diploma,66358,2022-05-08,3,3,4,39,No,3,2,Divorced,4,9.3,12,Kolkata,No
EMP20233713,Dhanuk Garg,23,Male,Admin,Accounts Officer,Diploma,117572,2019-09-16,6,3,1,45,No,5,1,Single,1,35.6,3,Kolkata,No
EMP20233714,Shalv Ramaswamy,44,Male,Sales,Software Engineer,Diploma,28995,2021-05-30,4,2,2,10,No,3,1,Single,0,14.1,24,Delhi,No
EMP20233715,Abram Khare,56,Other,Accounts,Software Engineer,BA,87788,2016-09-30,9,7,1,12,No,1,1,Single,2,23.1,19,Bengaluru,No
EMP20233716,Vidur Lalla,43,Male,IT,Office Assistant,M.Com,102944,2015-06-29,10,2,4,25,Yes,3,1,Divorced,2,6.0,6,Mumbai,No
EMP20233717,Yashvi Thakur,25,Female,Accounts,Office Assistant,B.Tech,103509,2022-04-05,3,1,5,5,No,2,4,Single,4,10.6,17,Mumbai,No
EMP20233718,Lagan Bhatnagar,43,Male,HR,Sales Associate,BA,82627,2019-06-20,6,5,2,11,Yes,3,2,Single,3,30.9,27,Delhi,No
EMP20233719,Dhruv Ramachandran,42,Female,Accounts,HR Executive,M.Com,112828,2018-04-18,7,5,5,6,Yes,4,3,Married,2,49.4,22,Mumbai,Yes
EMP20233720,Saira Lal,28,Female,IT,Software Engineer,Diploma,38970,2022-09-28,3,2,1,27,Yes,5,3,Single,2,32.7,25,Bengaluru,No
EMP20233721,Zaina Shere,22,Female,Admin,Accounts Officer,BA,30103,2017-12-14,8,7,5,12,No,5,1,Single,5,26.2,9,Bengaluru,No
EMP20233722,Neelofar Guha,55,Male,IT,Accounts Officer,MBA,23131,2021-04-16,4,3,4,40,Yes,2,2,Married,3,34.1,3,Bengaluru,No
EMP20233723,Urvi Taneja,25,Female,HR,Sales Associate,Diploma,110078,2015-10-20,10,7,4,3,No,4,3,Divorced,4,30.6,11,Pune,Yes
EMP20233724,Suhana Ben,34,Female,Admin,Sales Associate,MBA,33517,2023-12-23,2,1,5,35,No,2,3,Single,4,4.2,3,Hyderabad,No
EMP20233725,Dhanush Jayaraman,23,Female,Accounts,Office Assistant,B.Tech,22687,2022-02-22,3,3,3,30,Yes,2,4,Single,1,11.2,6,Hyderabad,No
EMP20233726,Vidur Ram,28,Female,Sales,Software Engineer,M.Com,89813,2016-03-27,9,2,3,41,Yes,1,4,Single,0,13.5,6,Hyderabad,Yes
EMP20233727,Armaan Lala,28,Male,Admin,Office Assistant,M.Com,81268,2017-01-03,8,3,3,10,Yes,5,1,Single,3,42.6,19,Kolkata,Yes
EMP20233728,Yashvi Vora,33,Other,HR,Software Engineer,M.Com,64237,2015-09-28,10,6,4,38,No,3,1,Single,1,41.2,21,Hyderabad,No
EMP20233729,Kiara Barad,47,Female,HR,Office Assistant,M.Com,42954,2021-05-07,4,4,1,36,Yes,4,3,Single,1,48.6,12,Mumbai,No
EMP20233730,Hridaan Dara,43,Female,Admin,Software Engineer,B.Tech,61751,2018-05-26,7,0,5,28,No,2,3,Single,1,38.4,20,Hyderabad,No
EMP20233731,Amira Tailor,22,Female,Sales,Sales Associate,B.Tech,44442,2021-09-22,4,0,1,58,No,1,4,Married,4,11.4,21,Delhi,Yes
EMP20233732,Sahil Chandra,39,Female,IT,Office Assistant,MBA,85589,2023-02-02,2,0,3,26,Yes,4,1,Single,0,34.3,1,Pune,Yes
EMP20233733,Sana Raja,26,Male,Accounts,Sales Associate,B.Tech,100942,2023-07-15,2,0,1,36,Yes,4,4,Divorced,5,30.3,25,Mumbai,No
EMP20233734,Anahi Garde,45,Female,Sales,Office Assistant,B.Tech,49111,2022-04-15,3,1,1,37,Yes,2,2,Single,4,1.9,28,Kolkata,Yes
EMP20233735,Kimaya Gill,44,Female,Sales,HR Executive,M.Com,80368,2024-04-02,1,0,5,20,Yes,3,2,Single,2,34.0,24,Chennai,No
EMP20233736,Zoya Mallick,44,Female,Admin,Software Engineer,M.Com,54908,2024-02-10,1,1,2,42,No,1,3,Married,4,30.5,22,Hyderabad,Yes
EMP20233737,Kashvi Sridhar,32,Female,IT,HR Executive,BA,84310,2020-02-20,5,0,2,47,Yes,5,1,Single,3,24.0,2,Chennai,Yes
EMP20233738,Mamooty Shankar,55,Female,Sales,Office Assistant,M.Com,26270,2019-08-20,6,5,4,57,Yes,4,4,Single,5,37.1,2,Delhi,No
EMP20233739,Damini Sandhu,30,Male,IT,Software Engineer,B.Tech,28354,2022-06-19,3,1,5,40,Yes,2,4,Single,2,41.5,0,Pune,Yes
EMP20233740,Tanya Ramakrishnan,47,Male,HR,Sales Associate,Diploma,31569,2019-11-12,6,5,1,8,Yes,3,4,Married,4,11.5,8,Bengaluru,No
EMP20233741,Ivana Jha,26,Female,Accounts,HR Executive,M.Com,53321,2016-04-18,9,3,1,57,Yes,1,4,Single,3,15.8,26,Delhi,Yes
EMP20233742,Veer Balan,56,Male,IT,Office Assistant,BA,54715,2021-07-23,4,1,5,41,Yes,1,1,Single,3,21.4,20,Mumbai,Yes
EMP20233743,Aaina Gole,42,Male,HR,Software Engineer,B.Tech,84579,2019-11-13,6,6,1,14,Yes,3,3,Married,4,17.7,17,Kolkata,Yes
EMP20233744,Vedika Joshi,32,Female,HR,Accounts Officer,M.Com,62127,2023-04-16,2,1,4,19,Yes,5,2,Divorced,0,25.2,23,Pune,Yes
EMP20233745,Ishita Dora,55,Other,Admin,Accounts Officer,Diploma,27952,2015-09-18,10,3,5,24,No,1,3,Married,1,4.8,29,Kolkata,No
EMP20233746,Amani Brar,57,Other,Admin,Accounts Officer,Diploma,116812,2020-07-28,5,3,4,31,No,3,3,Single,0,30.7,30,Hyderabad,Yes
EMP20233747,Hazel Bobal,35,Male,Admin,Office Assistant,MBA,46069,2023-07-11,2,1,4,31,Yes,4,2,Married,4,43.1,20,Bengaluru,No
EMP20233748,Fateh De,23,Other,HR,Sales Associate,M.Com,114219,2017-07-19,8,3,4,58,Yes,3,4,Single,4,20.5,26,Kolkata,No
EMP20233749,Nehmat Dutta,41,Other,HR,Office Assistant,M.Com,95847,2016-04-24,9,2,5,25,No,4,1,Single,5,38.4,15,Mumbai,No
EMP20233750,Indrajit Ray,38,Female,Sales,Office Assistant,M.Com,28735,2019-11-06,6,4,4,25,Yes,5,3,Married,0,4.1,8,Chennai,No
EMP20233751,Tara Wason,56,Other,HR,Sales Associate,BA,57250,2020-12-25,5,5,3,7,No,3,1,Single,3,29.7,4,Pune,No
EMP20233752,Umang Balay,24,Male,Accounts,Office Assistant,M.Com,25683,2023-07-03,2,2,2,2,Yes,5,1,Divorced,4,2.3,18,Mumbai,Yes
EMP20233753,Siya Cheema,26,Female,Sales,Accounts Officer,Diploma,73966,2016-03-11,9,6,3,60,Yes,2,3,Single,3,19.7,26,Bengaluru,No
EMP20233754,Kartik Varma,32,Male,Sales,Software Engineer,MBA,70661,2020-04-29,5,4,5,6,No,3,4,Divorced,3,26.5,17,Pune,Yes
EMP20233755,Saanvi Soni,37,Other,Sales,Office Assistant,MBA,46666,2021-04-24,4,1,3,0,Yes,5,4,Single,2,20.4,22,Pune,No
EMP20233756,Samar Kadakia,55,Other,HR,Accounts Officer,MBA,23372,2016-11-06,9,2,3,54,No,2,1,Single,4,45.7,24,Chennai,No
EMP20233757,Uthkarsh Dey,56,Other,Admin,HR Executive,M.Com,42896,2017-10-10,8,8,1,23,Yes,5,1,Married,3,29.6,15,Pune,Yes
EMP20233758,Lakshay Kale,32,Female,Admin,Office Assistant,Diploma,103637,2020-08-29,5,4,5,32,No,1,2,Married,0,29.6,17,Hyderabad,No
EMP20233759,Riya Bumb,29,Male,Sales,HR Executive,M.Com,21516,2024-02-21,1,0,5,45,Yes,3,2,Married,1,14.6,24,Mumbai,No
EMP20233760,Romil Jani,38,Female,Accounts,Accounts Officer,Diploma,56494,2019-06-26,6,1,4,44,Yes,5,1,Single,4,37.7,23,Pune,No
EMP20233761,Faiyaz Bhandari,52,Male,IT,HR Executive,M.Com,102214,2020-02-09,5,2,1,4,Yes,3,3,Single,3,7.7,1,Mumbai,No
EMP20233762,Adah Bal,43,Other,HR,Accounts Officer,BA,77762,2023-12-20,2,2,5,28,No,5,3,Married,0,28.9,10,Delhi,No
EMP20233763,Siya Ravi,48,Male,HR,Software Engineer,B.Tech,48236,2022-02-02,3,3,3,9,No,2,4,Single,4,28.6,22,Delhi,No
EMP20233764,Dharmajan Tak,26,Male,Admin,Accounts Officer,BA,33840,2018-03-18,7,2,3,3,Yes,2,2,Divorced,3,2.4,8,Kolkata,Yes
EMP20233765,Emir Rau,39,Other,Sales,HR Executive,B.Tech,98414,2023-05-19,2,2,3,59,Yes,4,3,Divorced,3,39.6,30,Hyderabad,No
EMP20233766,Madhav Krish,40,Other,IT,Software Engineer,Diploma,59481,2017-09-15,8,4,5,54,Yes,1,3,Married,1,13.1,23,Bengaluru,Yes
EMP20233767,Shayak Sagar,48,Female,Accounts,Office Assistant,M.Com,60576,2015-10-16,10,2,1,36,Yes,5,3,Married,3,43.6,27,Kolkata,Yes
EMP20233768,Mahika Kapur,34,Other,HR,HR Executive,B.Tech,15994,2017-01-20,8,0,3,34,Yes,1,2,Single,2,32.9,16,Delhi,No
EMP20233769,Chirag Chopra,47,Other,Sales,Office Assistant,M.Com,29829,2021-02-11,4,1,3,48,Yes,5,3,Divorced,1,14.9,15,Delhi,No
EMP20233770,Kaira Bhardwaj,44,Male,IT,Accounts Officer,MBA,111542,2022-05-25,3,2,3,32,No,1,3,Married,3,35.0,19,Chennai,No
EMP20233771,Pranay Iyengar,60,Male,IT,Accounts Officer,BA,86951,2016-02-14,9,0,1,53,No,2,2,Married,4,22.0,12,Bengaluru,Yes
EMP20233772,Priyansh Chowdhury,25,Female,HR,Office Assistant,Diploma,48065,2019-01-23,6,0,5,59,Yes,3,1,Single,2,43.3,10,Bengaluru,Yes
EMP20233773,Ranbir Dhar,43,Female,HR,HR Executive,M.Com,17530,2016-03-15,9,9,3,56,Yes,2,2,Single,0,33.8,14,Kolkata,Yes
EMP20233774,Mehul Goswami,27,Male,HR,Accounts Officer,BA,55417,2022-01-05,3,3,4,56,No,4,2,Single,0,1.0,14,Pune,No
EMP20233775,Aniruddh Mahal,57,Male,Admin,Software Engineer,MBA,115267,2022-04-04,3,1,1,29,Yes,3,3,Divorced,5,25.1,11,Chennai,Yes
EMP20233776,Anay Thakkar,60,Other,IT,Sales Associate,M.Com,59202,2021-04-29,4,4,3,23,No,4,3,Single,0,12.6,11,Pune,No
EMP20233777,Neelofar Sanghvi,22,Other,Accounts,Accounts Officer,BA,43361,2018-11-26,7,6,5,37,Yes,5,3,Single,1,32.4,15,Chennai,No
EMP20233778,Ryan Walla,37,Male,IT,Sales Associate,MBA,34361,2020-04-24,5,1,1,2,Yes,5,3,Married,2,36.9,22,Hyderabad,Yes
EMP20233779,Ishaan Divan,29,Male,Admin,Sales Associate,M.Com,72966,2017-12-14,8,3,1,5,Yes,4,3,Single,0,10.4,7,Kolkata,No
EMP20233780,Krish Boase,57,Male,Sales,Sales Associate,B.Tech,70320,2016-10-06,9,1,4,54,No,1,4,Married,1,19.1,30,Delhi,No
EMP20233781,Neelofar Karnik,57,Female,Sales,Accounts Officer,BA,81705,2019-01-26,6,4,1,28,No,1,3,Divorced,3,22.7,12,Hyderabad,Yes
EMP20233782,Neysa Bir,30,Other,Admin,Sales Associate,B.Tech,36102,2017-01-22,8,6,2,34,No,3,1,Single,4,12.2,17,Delhi,No
EMP20233783,Yakshit Mammen,53,Female,Admin,Sales Associate,B.Tech,86435,2022-06-19,3,3,4,7,No,5,4,Single,1,18.0,0,Bengaluru,No
EMP20233784,Dhanush Chaudhuri,48,Male,Accounts,Sales Associate,BA,53675,2017-08-12,8,2,3,36,Yes,3,1,Divorced,3,1.3,7,Kolkata,Yes
EMP20233785,Pranay Hayer,58,Female,Admin,HR Executive,B.Tech,81711,2019-03-13,6,1,2,60,Yes,3,2,Single,5,46.9,5,Pune,No
EMP20233786,Armaan Saha,51,Male,Accounts,Software Engineer,BA,67438,2020-08-20,5,4,1,36,Yes,4,1,Married,1,33.7,5,Delhi,No
EMP20233787,Tarini Keer,47,Other,HR,Software Engineer,Diploma,30530,2018-05-06,7,1,2,31,Yes,4,2,Married,4,12.8,16,Chennai,No
EMP20233788,Vivaan Sunder,25,Other,Sales,Software Engineer,B.Tech,33739,2021-05-09,4,2,2,28,No,2,2,Married,0,42.0,18,Hyderabad,Yes
EMP20233789,Pranay Krish,34,Female,Admin,Office Assistant,M.Com,84347,2017-05-15,8,1,2,38,Yes,4,2,Divorced,5,6.3,6,Chennai,No
EMP20233790,Tara Ramanathan,30,Other,HR,Office Assistant,B.Tech,86846,2017-12-10,8,2,2,38,Yes,1,2,Married,2,25.3,9,Mumbai,Yes
EMP20233791,Drishya Sahni,56,Other,IT,HR Executive,BA,67976,2019-12-27,6,6,2,12,Yes,3,3,Single,2,40.9,25,Kolkata,Yes
EMP20233792,Yasmin Balay,52,Female,Admin,HR Executive,BA,100698,2024-02-15,1,0,1,4,No,1,3,Married,3,19.1,17,Delhi,Yes
EMP20233793,Kartik Gulati,53,Other,Accounts,HR Executive,BA,24088,2015-08-01,10,2,1,4,Yes,4,3,Married,2,40.7,8,Kolkata,No
EMP20233794,Neelofar Kari,32,Female,Accounts,Accounts Officer,M.Com,86245,2016-10-23,9,7,5,23,No,3,3,Divorced,3,23.8,4,Chennai,Yes
EMP20233795,Nirvaan Babu,39,Male,Admin,Software Engineer,BA,45599,2021-07-31,4,2,2,52,No,4,3,Married,5,18.7,0,Hyderabad,No
EMP20233796,Kaira Dugar,56,Other,Accounts,Office Assistant,M.Com,54319,2020-03-17,5,4,3,4,Yes,3,2,Single,5,22.1,17,Hyderabad,Yes
EMP20233797,Advik Mallick,46,Male,IT,Sales Associate,M.Com,82754,2024-01-12,1,1,3,24,No,5,2,Single,0,49.3,28,Kolkata,Yes
EMP20233798,Vidur Sahni,25,Female,HR,HR Executive,B.Tech,17844,2016-10-15,9,1,1,43,No,2,4,Married,4,12.9,7,Mumbai,Yes
EMP20233799,Urvi Gala,43,Other,IT,Software Engineer,B.Tech,84838,2022-08-04,3,2,1,19,Yes,3,2,Married,4,34.7,13,Mumbai,No
EMP20233800,Romil Sankaran,52,Other,IT,Accounts Officer,B.Tech,45971,2023-05-15,2,2,2,36,Yes,5,1,Single,4,19.0,30,Kolkata,Yes
EMP20233801,Sumer Bajaj,43,Female,IT,Accounts Officer,MBA,104536,2020-12-04,5,5,5,10,No,4,1,Married,0,19.5,9,Pune,No
EMP20233802,Tushar Chaudhari,27,Other,Sales,Accounts Officer,B.Tech,34895,2021-11-10,4,0,3,42,No,3,4,Married,3,40.9,23,Kolkata,Yes
EMP20233803,Sumer Kota,37,Female,Admin,Office Assistant,M.Com,42796,2015-08-06,10,10,1,36,No,2,3,Married,4,19.9,12,Delhi,Yes
EMP20233804,Vanya Sarna,23,Male,Admin,HR Executive,BA,23652,2015-08-20,10,1,2,45,Yes,2,3,Married,3,38.7,7,Bengaluru,Yes
EMP20233805,Sahil Bava,28,Female,Accounts,Accounts Officer,Diploma,91048,2022-03-28,3,1,3,29,Yes,2,1,Divorced,1,7.9,3,Chennai,Yes
EMP20233806,Tejas Majumdar,24,Female,Admin,Software Engineer,MBA,26160,2016-02-29,9,3,3,59,No,4,4,Married,5,39.0,1,Kolkata,No
EMP20233807,Divit Sastry,53,Male,HR,HR Executive,Diploma,25465,2016-03-26,9,7,3,29,Yes,1,2,Divorced,2,7.6,12,Chennai,No
EMP20233808,Indrans Chaudhary,35,Female,Sales,Accounts Officer,B.Tech,23071,2016-04-08,9,8,2,58,Yes,3,1,Divorced,0,43.6,11,Kolkata,Yes
EMP20233809,Eshani Ranganathan,37,Female,HR,Accounts Officer,M.Com,116778,2023-01-31,2,2,3,27,No,4,1,Single,3,1.7,14,Kolkata,No
EMP20233810,Saksham Talwar,42,Male,Accounts,Office Assistant,M.Com,60843,2018-10-12,7,5,3,41,Yes,2,2,Married,4,14.3,6,Delhi,No
EMP20233811,Sana Virk,41,Other,Accounts,Software Engineer,BA,96548,2016-06-12,9,8,4,6,Yes,1,3,Married,1,34.1,17,Pune,No
EMP20233812,Faiyaz Lanka,30,Other,IT,Sales Associate,Diploma,79488,2017-08-25,8,3,4,0,No,5,1,Married,2,17.0,5,Chennai,No
EMP20233813,Jiya Ramakrishnan,36,Other,HR,Accounts Officer,M.Com,87828,2022-09-23,3,0,1,53,Yes,3,1,Married,5,40.0,19,Hyderabad,Yes
EMP20233814,Jayesh Goswami,40,Male,HR,Sales Associate,B.Tech,59133,2019-05-20,6,6,3,58,No,5,4,Married,5,2.4,20,Kolkata,Yes
EMP20233815,Vritika Divan,25,Female,Sales,Sales Associate,Diploma,97929,2015-06-16,10,7,1,22,Yes,5,1,Divorced,2,11.3,22,Bengaluru,Yes
EMP20233816,Adah Bhardwaj,44,Male,IT,Office Assistant,M.Com,24888,2019-06-21,6,5,4,41,No,3,2,Single,2,34.7,5,Hyderabad,No
EMP20233817,Anya Hans,60,Male,Sales,HR Executive,BA,44049,2017-10-02,8,3,5,13,Yes,5,1,Single,5,18.7,14,Mumbai,Yes
EMP20233818,Ryan Buch,57,Other,Sales,Software Engineer,BA,61784,2016-10-20,9,1,1,46,Yes,1,4,Divorced,4,6.5,25,Pune,Yes
EMP20233819,Manikya Mammen,57,Male,Accounts,Accounts Officer,BA,27644,2020-06-08,5,3,2,17,Yes,1,2,Divorced,0,47.5,23,Mumbai,Yes
EMP20233820,Eshani Venkataraman,35,Male,Admin,Office Assistant,B.Tech,19953,2016-01-24,9,8,1,5,No,4,4,Divorced,2,36.3,29,Bengaluru,No
EMP20233821,Sana Rana,57,Female,Admin,Accounts Officer,M.Com,55910,2019-01-19,6,6,3,35,Yes,4,4,Divorced,1,2.5,22,Mumbai,No
EMP20233822,Veer Bhasin,57,Male,Sales,Software Engineer,M.Com,59567,2023-08-08,2,2,5,26,Yes,2,4,Single,2,41.3,20,Kolkata,Yes
EMP20233823,Parinaaz Verma,24,Female,IT,Sales Associate,MBA,40579,2023-05-14,2,1,2,38,Yes,1,3,Single,1,33.3,10,Mumbai,No
EMP20233824,Kimaya Srivastava,55,Other,IT,Accounts Officer,BA,108988,2022-07-04,3,0,1,54,No,3,2,Divorced,5,46.9,29,Hyderabad,No
EMP20233825,Gatik Bansal,46,Male,Sales,Accounts Officer,M.Com,71741,2019-12-31,6,6,4,12,Yes,1,2,Divorced,3,12.5,26,Chennai,Yes
EMP20233826,Emir Sani,48,Male,Sales,Accounts Officer,M.Com,104717,2023-10-26,2,0,4,32,No,4,4,Single,4,8.2,7,Delhi,No
EMP20233827,Mohanlal Swamy,55,Female,HR,Office Assistant,BA,94926,2017-02-12,8,8,2,27,Yes,1,4,Divorced,4,9.8,7,Hyderabad,Yes
EMP20233828,Prisha Saxena,22,Female,HR,Office Assistant,MBA,77340,2019-07-04,6,6,1,48,Yes,2,4,Divorced,1,35.5,20,Hyderabad,Yes
EMP20233829,Hazel Mangal,50,Other,IT,HR Executive,BA,117858,2018-07-19,7,6,1,42,Yes,2,2,Single,3,8.9,22,Mumbai,Yes
EMP20233830,Uthkarsh Choudhury,56,Female,Sales,HR Executive,Diploma,78967,2021-06-17,4,3,4,23,No,3,2,Single,2,19.2,19,Mumbai,No
EMP20233831,Rohan Bala,30,Male,HR,HR Executive,B.Tech,89185,2020-03-10,5,0,3,14,Yes,3,2,Single,2,19.3,23,Delhi,No
EMP20233832,Nitara Chahal,38,Male,Accounts,Software Engineer,BA,18301,2015-09-21,10,7,4,27,Yes,5,4,Married,3,46.0,27,Kolkata,No
EMP20233833,Prerak Krishna,28,Other,Accounts,HR Executive,M.Com,27801,2019-04-28,6,4,3,28,Yes,2,4,Divorced,2,38.5,25,Hyderabad,No
EMP20233834,Tara Chaudhari,23,Other,Sales,Office Assistant,BA,103325,2017-02-21,8,5,5,23,Yes,4,2,Divorced,4,37.1,28,Pune,No
EMP20233835,Tushar Butala,49,Other,Admin,Sales Associate,B.Tech,97478,2015-10-04,10,10,2,41,No,1,2,Divorced,3,14.7,10,Pune,No
EMP20233836,Zaina Sampath,52,Female,Admin,Office Assistant,B.Tech,42119,2019-03-05,6,4,2,48,Yes,4,1,Single,0,24.8,30,Kolkata,Yes
EMP20233837,Taran Basak,32,Other,HR,HR Executive,M.Com,44488,2019-10-18,6,6,4,50,Yes,3,2,Married,1,18.0,9,Hyderabad,No
EMP20233838,Anaya Sahota,37,Male,Accounts,Sales Associate,MBA,85819,2017-04-07,8,8,5,48,Yes,3,1,Divorced,0,42.9,9,Chennai,Yes
EMP20233839,Inaaya  Kata,50,Male,Accounts,Software Engineer,Diploma,71411,2016-08-04,9,0,1,42,Yes,5,4,Single,5,30.1,2,Bengaluru,No
EMP20233840,Saksham Ramachandran,38,Other,Sales,HR Executive,BA,101028,2021-04-07,4,0,2,59,No,2,2,Divorced,0,48.4,10,Bengaluru,Yes
EMP20233841,Uthkarsh Ramachandran,41,Male,Admin,Office Assistant,B.Tech,105493,2019-06-28,6,5,5,25,Yes,1,2,Divorced,0,39.7,3,Chennai,No
EMP20233842,Dhanuk Tank,26,Female,Admin,Software Engineer,BA,60718,2016-04-13,9,9,5,7,Yes,5,3,Divorced,4,41.0,1,Kolkata,No
EMP20233843,Adira Bassi,42,Other,HR,Accounts Officer,M.Com,81683,2017-05-31,8,0,4,39,No,1,2,Married,4,45.3,19,Chennai,No
EMP20233844,Reyansh Bakshi,32,Other,HR,Sales Associate,BA,84134,2018-07-14,7,2,3,9,Yes,4,4,Divorced,2,3.6,15,Delhi,No
EMP20233845,Dishani Batra,45,Female,IT,Sales Associate,BA,41326,2023-10-04,2,0,5,11,No,2,2,Divorced,1,11.0,20,Chennai,No
EMP20233846,Aaryahi Hari,50,Female,Admin,Office Assistant,BA,86724,2022-06-09,3,2,1,26,No,3,4,Married,2,43.9,0,Mumbai,No
EMP20233847,Navya Sarma,43,Male,Admin,Sales Associate,M.Com,91933,2015-12-31,10,2,3,33,No,3,3,Divorced,1,4.0,7,Kolkata,No
EMP20233848,Pari Chatterjee,35,Male,Sales,Software Engineer,B.Tech,87193,2023-04-03,2,0,3,1,No,3,3,Single,2,31.0,15,Kolkata,Yes
EMP20233849,Kaira Chatterjee,29,Other,IT,Office Assistant,Diploma,91198,2017-07-02,8,2,2,40,No,5,1,Single,0,20.9,28,Hyderabad,No
EMP20233850,Zain Bumb,23,Female,Sales,HR Executive,Diploma,59340,2017-03-17,8,4,4,41,Yes,4,1,Single,5,40.3,6,Bengaluru,No
EMP20233851,Navya Divan,30,Other,Accounts,Accounts Officer,Diploma,93616,2020-02-18,5,2,4,9,Yes,4,4,Married,3,30.8,4,Hyderabad,Yes
EMP20233852,Uthkarsh Chanda,57,Other,HR,HR Executive,Diploma,73369,2019-09-22,6,2,5,11,No,4,1,Single,4,43.9,1,Delhi,No
EMP20233853,Prerak Brar,26,Female,Accounts,Office Assistant,MBA,51336,2017-09-01,8,3,2,60,No,2,1,Single,5,30.9,25,Chennai,No
EMP20233854,Aradhya Sant,34,Female,IT,Software Engineer,MBA,65919,2020-03-11,5,1,2,53,Yes,3,4,Single,2,46.3,14,Kolkata,No
EMP20233855,Hiran Khatri,52,Male,Sales,HR Executive,B.Tech,45435,2016-07-02,9,4,5,5,Yes,3,2,Single,0,41.9,2,Bengaluru,No
EMP20233856,Sara Krishna,58,Other,IT,Software Engineer,MBA,40976,2020-07-30,5,3,4,52,Yes,3,4,Married,2,41.5,29,Pune,Yes
EMP20233857,Jiya Koshy,23,Male,IT,HR Executive,B.Tech,72029,2021-12-26,4,0,3,29,Yes,3,2,Divorced,5,6.0,27,Mumbai,No
EMP20233858,Farhan Cherian,25,Male,IT,Office Assistant,BA,104668,2023-11-11,2,1,2,39,Yes,3,3,Single,0,5.3,24,Delhi,No
EMP20233859,Vidur Bhakta,35,Female,Accounts,Office Assistant,B.Tech,105440,2023-03-21,2,1,5,56,Yes,2,4,Divorced,5,20.5,12,Bengaluru,No
EMP20233860,Kartik Lad,30,Female,HR,Sales Associate,B.Tech,95418,2022-01-16,3,1,4,21,Yes,3,4,Divorced,0,39.6,16,Hyderabad,No
EMP20233861,Oorja Mallick,42,Male,Accounts,HR Executive,B.Tech,72832,2017-10-19,8,7,4,28,Yes,1,1,Single,1,38.1,11,Chennai,Yes
EMP20233862,Sumer Chacko,32,Other,HR,Software Engineer,BA,57982,2023-08-25,2,1,4,49,No,2,2,Single,5,42.4,21,Kolkata,No
EMP20233863,Vanya Amble,33,Other,Sales,Software Engineer,B.Tech,85690,2015-10-10,10,6,5,12,No,1,1,Married,0,48.2,27,Pune,Yes
EMP20233864,Raghav Sura,39,Other,Sales,Office Assistant,M.Com,109519,2023-04-06,2,1,4,56,Yes,5,2,Divorced,1,7.7,13,Hyderabad,No
EMP20233865,Ira Kurian,54,Female,Accounts,HR Executive,M.Com,38352,2022-02-27,3,3,2,24,No,4,3,Married,1,32.4,30,Mumbai,No
EMP20233866,Shanaya Thaman,25,Other,Admin,HR Executive,BA,77956,2020-04-09,5,5,5,60,No,1,1,Divorced,1,24.5,8,Mumbai,No
EMP20233867,Piya Randhawa,46,Other,Admin,Accounts Officer,Diploma,39202,2019-06-29,6,0,5,20,Yes,5,2,Single,3,26.7,14,Pune,No
EMP20233868,Onkar Chaudhry,60,Male,IT,Software Engineer,B.Tech,79469,2020-10-28,5,2,4,25,No,5,3,Divorced,2,18.1,20,Kolkata,Yes
EMP20233869,Divyansh Vaidya,32,Male,Accounts,Software Engineer,MBA,74309,2019-02-22,6,1,5,41,Yes,1,4,Divorced,3,8.0,28,Kolkata,No
EMP20233870,Krish Venkatesh,33,Male,IT,Software Engineer,BA,97289,2018-08-11,7,2,3,37,Yes,4,2,Married,4,20.4,0,Hyderabad,Yes
EMP20233871,Seher Bhakta,56,Female,Sales,Software Engineer,B.Tech,91917,2020-01-23,5,2,4,8,Yes,1,2,Married,5,29.4,9,Bengaluru,No
